0,nan
1,nan
2,nan
3,nan
4,nan
5,nan
6,nan
7,nan
8,nan
9,nan
10,nan
11,nan
12,nan
13,nan
14,nan
15,nan
16,nan
17,nan
18,nan
19,nan
20,nan
21,nan
22,nan
23,nan
24,nan
25,nan
26,nan
27,nan
28,nan
29,nan
30,nan
31,nan
32,nan
33,nan
34,nan
35,nan
36,nan
37,nan
38,nan
39,nan
40,nan
41,nan
42,nan
43,nan
44,nan
45,nan
46,nan
47,nan
48,nan
49,nan
50,nan
51,nan
52,nan
53,nan
54,nan
55,nan
56,nan
57,nan
58,nan
59,nan
60,nan
61,nan
62,nan
63,nan
64,nan
65,nan
66,nan
67,nan
68,nan
69,nan
70,nan
71,nan
72,nan
73,nan
74,nan
75,nan
76,nan
77,nan
78,nan
79,nan
80,nan
81,nan
82,nan
83,nan
84,nan
85,nan
86,nan
87,nan
88,nan
89,nan
90,nan
91,nan
92,nan
93,nan
94,nan
95,nan
96,nan
97,nan
98,nan
99,nan
100,nan
101,nan
102,nan
103,nan
104,nan
105,nan
106,nan
107,nan
108,nan
109,nan
110,nan
111,nan
112,nan
113,nan
114,nan
115,nan
116,nan
117,nan
118,nan
119,nan
120,nan
121,nan
122,nan
123,6.985
124,6.970000000000001
125,6.955000000000001
126,6.940000000000001
127,6.925000000000002
128,6.910000000000002
129,6.895000000000002
130,6.880000000000003
131,6.865000000000003
132,6.850000000000003
133,6.8350000000000035
134,6.820000000000004
135,6.805000000000004
136,6.7900000000000045
137,6.775000000000005
138,6.760000000000005
139,6.745000000000005
140,6.730000000000006
141,6.715000000000006
142,6.700000000000006
143,6.685000000000007
144,6.670000000000007
145,6.655000000000007
146,6.640000000000008
147,6.625000000000008
148,6.610000000000008
149,6.595000000000009
150,6.580000000000009
151,6.565000000000009
152,6.55000000000001
153,6.53500000000001
154,6.52000000000001
155,6.5050000000000106
156,6.490000000000011
157,6.475000000000011
158,6.4600000000000115
159,6.445000000000012
160,6.430000000000012
161,6.4150000000000125
162,6.400000000000013
163,6.385000000000013
164,6.370000000000013
165,6.355000000000014
166,6.340000000000014
167,6.325000000000014
168,6.310000000000015
169,6.305664073073316
170,6.3297658489580835
171,6.353962174749718
172,6.378300325401653
173,6.402733025960454
174,6.427307551379554
175,6.451976626705521
176,6.476787526891789
177,6.5016929769849225
178,6.526605476984923
179,6.551342976984922
180,6.575817976984922
181,6.600117976984922
182,6.624155476984923
183,6.648017976984923
184,6.671705476984923
185,6.6951304769849225
186,6.7183804769849225
187,6.741455476984923
188,6.7642679769849225
189,6.786905476984923
190,6.809367976984922
191,6.831655476984922
192,6.853680476984922
193,6.875530476984922
194,6.897205476984922
195,6.918705476984922
196,nan
197,nan
198,nan
199,nan
200,nan
201,nan
202,nan
203,nan
204,nan
205,nan
206,nan
207,nan
208,nan
209,nan
210,nan
211,nan
212,nan
213,nan
214,nan
215,nan
216,nan
217,nan
218,nan
219,nan
220,nan
221,nan
222,nan
223,nan
224,nan
225,nan
226,nan
227,nan
228,nan
229,nan
230,nan
231,nan
232,nan
233,nan
234,nan
235,nan
236,nan
237,nan
238,nan
239,nan
240,nan
241,nan
242,nan
243,nan
244,nan
245,nan
246,nan
247,nan
248,nan
249,nan
250,nan
251,nan
252,nan
253,nan
254,nan
255,nan
256,nan
257,nan
258,nan
259,nan
260,nan
261,nan
262,nan
263,nan
264,nan
265,nan
266,nan
267,nan
268,nan
269,nan
270,nan
271,nan
272,nan
273,nan
274,nan
275,nan
276,nan
277,nan
278,nan
279,nan
280,nan
281,nan
282,nan
283,nan
284,nan
