0.05,0.050600000000000006,0.053200000000000004,0.05580000000000001,0.05840000000000001,0.06100000000000001,0.06360000000000002,0.06620000000000001,0.0688,0.0714,0.074,0.0752,0.0764,0.0776,0.0802,0.0828,0.08539999999999999,0.08799999999999998,0.09059999999999999,0.09319999999999998,0.09579999999999997,0.09839999999999996,0.10099999999999996,0.10359999999999996,0.10619999999999995,0.10979999999999995,0.11339999999999996,0.11699999999999997,0.12059999999999997,0.12419999999999998,0.1278,0.1314,0.135,0.1386,0.14120000000000002,0.14380000000000004,0.14640000000000003,0.14900000000000005,0.15160000000000004,0.15420000000000006,0.15680000000000008,0.15940000000000007,0.1620000000000001,0.1636000000000001,0.16520000000000012,0.16680000000000011,0.16840000000000013,0.17000000000000015,0.17160000000000017,0.17320000000000016,0.17480000000000018,0.1764000000000002,0.1780000000000002,0.17940000000000023,0.1808000000000002,0.18220000000000022,0.18360000000000024,0.18500000000000025,0.18640000000000026,0.18780000000000024,0.18920000000000026,0.19060000000000027,0.19200000000000028,0.1934000000000003,0.19480000000000028,0.19600000000000029,0.1972000000000003,0.1984000000000003,0.1996000000000003,0.2008000000000003,0.20327264548889823,0.20596982415331141,0.20891192514612622,0.2121211890952036,0.21562187623000995,0.21944044977529958,0.22360577599820194,0.22814934242095683,0.23310549584886317,0.23851170201279862,0.24440882878906156,0.25084145513751777,0.2578582080934504,0.26551213036058247,0.2738610812840676,0.28296817423457926,0.29290225370987666,0.3037384157604662,0.3038362958637642,0.3040128097144041,0.30419011521920347,0.3043682233390837,0.3045471451083061,0.3047268916336769,0.3049074740937369,0.30508890373793873,0.30527119188580903,0.3054543499260974,0.305638389315911,0.3058266989461058,0.306012722394962,0.306199660356499,0.3063908700789789,0.3065798556368895,0.3067731190417777,0.30696419340861375,0.3071562379376325,0.3073525628560176,0.3075467608611845,0.3077452459237724,0.3079416392845212,0.3081390594930615,0.3083407702811618,0.3085404515517862,0.3087444306242982,0.3089464154436425,0.3091077696731036,0.30931296719527535,0.30951648490626993,0.30972410079116014,0.3099330340315788,0.3101403306782866,0.31035174546990174,0.31056155831743903,0.31071598008903906,0.31087369610909515,0.3110350253322369,0.31119728831864574,0.311357427970255,0.3115212492224821,0.3116859936918257,0.311848528572162,0.31201481392127345,0.3121820108480436,0.3123469097285851,0.31251562840976754,0.31268524591612107,0.3128524746937577,0.3130235930610827,0.31319559636873195,0.31336511801796657,0.31353859949699076,0.3137129508801966,0.31388472540643547,0.31406053044789867,0.31423718918755755,0.31441117358148185,0.3145892596160931,0.31476818195490824,0.3149443301479148,0.31512465154221286,0.3153057906409347,0.31548405346163116,0.31566656147490385,0.3158498673696218,0.3160339629631988,0.31621503546443264,0.3164004546053965,0.3165866418904189,0.3167696982790461,0.3169571743231838,0.31714539569310957,0.3173303759613449,0.317519849319584,0.3177100439056588,0.3178968847635926,0.31808829256214693,0.3182803961950218,0.318469031032404,0.3186623070749792,0.318856252247236,0.31904661109615007,0.31924168582703666,0.3194374016565886,0.3196294111549835,0.31982621162300096,0.3200236238173317,0.32021720717337593,0.32041565699663355,0.3206146878178391,0.32080976477506046,0.3210097841064971,0.3212103523370941,0.3214068391402692,0.3216083446339348,0.32181036554339637,0.3220081749051511,0.3222110796831916,0.3224144649951732,0.32261350606325856,0.32281771968356665,0.3230860966835759,0.32334091451962477,0.32359702087195186,0.3238544255131765,0.32411313828057997,0.32437316907530345,0.32463452786153457,0.3248972246656832,0.3251612695755463,0.3254266727394611,0.3257661096144594,0.32603240108081094,0.32630009519205727,0.32656920183823535,0.32683973096909524,0.32711169259320383,0.3273850967770374,0.3276599536440647,0.3279362733738184,0.3282140662009572,0.3284933424143172,0.32877411235595333,0.32905638642017015,0.3293354935427719,0.32962101595022175,0.32990807578110165,0.33019207958925334,0.3304824513202351,0.33076984772771806,0.3310635747372837,0.33135889674544483,0.33165582468063487,0.3319499176327005,0.33225028922700467,0.3325523018527265,0.3328515895049538,0.3331571137602276,0.33346431466407,0.3337732034700885,0.3340795066079548,0.334391999219947,0.33470621592861255,0.33502216813724095,0.3353356732533558,0.33565532324085834,0.3359767454214969,0.33629995132485346,0.3366249525017323,0.3369476736532697,0.33727649181934516,0.3376071424406587,0.33793963716487985,0.33833411466201113,0.33866394117478876,0.3390001502351752,0.3392754096916905,0.33967591040176165,0.3400180432842127,0.34030059225908554,0.34070583479019206,0.3410539984041092,0.34140004214585373,0.34169655132227056,0.34210836652422255,0.34246466835731326,0.342764384369415,0.3431812485332318,0.3435438318953884,0.34385475677747945,0.34427691733620985,0.3446417831865673,0.34501283812369643,0.34533375126491334,0.3457111773637085,0.3460907335561503,0.3464724315402637,0.34685628299418725,0.34724229957488134,0.34763049291683906,0.34802087463079967,0.34841345630246523,0.3488082494912198,0.34920526572885346,0.34960793013851577,0.35000922656997757,0.350412777870405,0.3508185954463245,0.3512300590434142,0.351640236578444,0.3520560652818449,0.3524706382921243,0.3528875289438084,0.3533100722578839,0.3537314150951664,0.35415841564395034,0.35458424547822126,0.3550124434240246,0.3554463004844209,0.35587904101574774,0.35631744558456774,0.3567547627544679,0.3571977488144767,0.35763967635901245,0.35804130444782095,0.35849375366510816,0.3589484541334084,0.3594024220467473,0.3598618570471897,0.36032058658769006,0.36078478863642716,0.36124831205674224,0.3617173133089359,0.36218566249808587,0.36265949474220016,0.3631356375401862,0.36361115847303227,0.3640921753296918,0.36457259624680594,0.36505851802356754,0.36554678059067625,0.3660344765279037,0.3665276857158039,0.3670203535487044,0.3675185392671802,0.3680162086273316,0.36851940039260767,0.36902497441922455,0.36953006011703676,0.3700406799236902,0.37055083573463465,0.3710665298560326,0.37158463373786876,0.37210230073921924,0.37262551724070103,0.37315115841915963,0.3736763892982785,0.3742071805460374,0.37473758476950736,0.37527355302804355,0.37581197160776086,0.3763500288224887,0.37689366041184597,0.37743975613458336,0.3779855156160808,0.3785368594846695,0.379087889321111,0.37964450665961935,0.3802036119139237,0.38076242733694265,0.3813268397367451,0.38189375276313736,0.38246039962584816,0.3830326526105821,0.3836074185251909,0.38418194141250495,0.3847620792378679,0.38534474189148393,0.3856123121110017,0.3859509560485465,0.38629024057418065,0.3866301481259187,0.38697069517782495,0.3873118809711409,0.38765368792982685,0.38799613252936976,0.3883392140048528,0.3886829315894527,0.3890272676748095,0.38937223875247867,0.3897178440496385,0.39006406594156595,0.39041092092420926,0.39075840821885716,0.391106527044969,0.3914552597430381,0.3918046228283627,0.3921546155146528,0.3925052201245565,0.39285645317984863,0.39320831388860134,0.39356078455523735,0.39391388170866204,0.39426760455143867,0.39462197598889515,0.3949769547742514,0.3953325575857149,0.39568878361844495,0.39604561499498375,0.39640306840128375,0.39676114302743837,0.3971198380620285,0.39747913559205006,0.3978390523262057,0.3981995874484204,0.3985607230274696,0.3989224757813022,0.3992848448895759,0.39964781240260033,0.4000113950485659,0.400375592003329,0.4007404024417666,0.4011058083775659,0.40147182656619684,0.40183845617948777,0.4022056792110515,0.40257351243041856,0.4029419550069691,0.4033110061096374,0.4036806476918986,0.4040508965573792,0.4044217518734137,0.4047931955695325,0.40516524446975355,0.40553789774040067,0.40591113728466055,0.4062849799503071,0.40665942490319185,0.4070344713094264,0.40741010102111325,0.40778633093547073,0.4081631602187622,0.40854057068946203,0.4089185792776973,0.40929718515024294,0.40967637008840474,0.41005615105933807,0.4104365272306131,0.4108174977704575,0.41119904439288935,0.41158118413339156,0.41196391616126427,0.41234722214441455,0.41273111916523175,0.41311560639422884,0.41350066544941044,0.41388631346412297,0.41427254961019444,0.41465937306024714,0.4150467653475436,0.4154347436924123,0.4158233072688836,0.41621243755157505,0.41660215182093896,0.41699244925246687,0.41738332902247605,0.4177747725093016,0.41816679709237614,0.4185594019495346,0.418952568392378,0.4193463138688652,0.4197406375583919,0.4201355207026416,0.4205309808214122,0.4209270170957046,0.4213236287073806,0.4217207967871524,0.4221185389690502,0.4225168544366036,0.4229157242435231,0.423315166103075,0.4237151792005105,0.4241157445097443,0.42451687982621644,0.42491858433695784,0.4253208572299131,0.425723679355162,0.4261270686358676,0.4265310242618373,0.4269355269970879,0.427340594853578,0.4277462270230451,0.42815240418094147,0.4285591444306816,0.4289664469660036,0.4293744106826664,0.4297829170741398,0.43019198484870486,0.43060161320688983,0.43101178213213065,0.43142251043412005,0.43183379731525,0.4322456226583638,0.43265800537672805,0.43307094467470747,0.4334844397576354,0.4338984703575496,0.43431305554329264,0.434728194522314,0.43514386692149115,0.4355600919183015,0.43597686872241254,0.436394196544544,0.43681205485464397,0.4372304629925335,0.4376494201712838,0.43806890575116697,0.43848893918561455,0.4389095196901441,0.4393306265134627,0.43975227922468707,0.4401744770418731,0.44059721918423794,0.44102048473497507,0.4414442934349703,0.4418686445060991,0.4422935169155502,0.4427189305247487,0.44314488455831375,0.4435713578655725,0.44399837043051293,0.44442592148058013,0.444854010244478,0.44528261539758524,0.4457117571048501,0.4461414345979098,0.4465716264299204,0.4470023528931253,0.44743361322217107,0.4478653858461679,0.4482976911866268,0.4487305284812768,0.44916389696919307,0.44959777489725594,0.4500321828768935,0.45046712015035867,0.45090256483620544,0.4513385376797404,0.4517750379264616,0.4522120435648078,0.452649575475885,0.45308763290850135,0.4535262151128883,0.4539652998871305,0.4544049083109745,0.4548450396380456,0.45528567153211486,0.4557268252132186,0.45616849993843517,0.45661067323546795,0.4570533664665135,0.45749657889216,0.4579403097744868,0.4583845364428789,0.45882928046666527,0.45927454111150806,0.45972029556661026,0.46016656554783114,0.4606133503244676,0.46106062694382166,0.4615084172701033,0.4619567205762932,0.46240553613692226,0.4628548407931726,0.46330465662464815,0.4637549829096269,0.46420579634336046,0.46465711915805497,0.46510895063577967,0.465561267324173,0.46601409160981355,0.46646742277860437,0.4669212601180493,0.4673755799620293,0.4678304049205517,0.4682857435730129,0.4687415628762669,0.4691978856449104,0.4696547111739743,0.470112015446396,0.4705698214367198,0.4710281284439408,0.4714869122964376,0.47194619613041305,0.4724059792488612,0.47286626095643225,0.47332701685848044,0.47378827032434073,0.4742500206627049,0.474712243320524,0.4751749618327883,0.475638175512261,0.4761018596458858,0.476566037935972,0.4770307096993819,0.477495874254668,0.4779615066584704,0.4784276308537789,0.4788942461632799,0.4793613274798496,0.479828898917679,0.48029695980361303,0.4807654848651962,0.4812344983894367,0.4817039997073605,0.48217398815171075,0.48264443821261666,0.4831153744250976,0.4835867961261051,0.48405867763676746,0.4845310436686912,0.48500389356305534,0.48547720147045664,0.48595099228065763,0.4864252653390816,0.4869000199928906,0.4873752301483237,0.4878509209502699,0.4883270917501564,0.48880371628010977,0.48928081986683364,0.48975840186603437,0.490236435834233,0.49071494728146936,0.49119393556774166,0.4916734000548021,0.4921533140480421,0.49263370331952994,0.4931145672353238,0.49359587892171763,0.49407766433766376,0.4945599228535362,0.49504262741507604,0.4955258041695952,0.4960094524917912,0.49649357175812553,0.49697813465661056,0.49746316760327575,0.4979486699789148,0.4984346142875855,0.49892102713711434,0.49940790791263234,0.4998952289328261,0.5003830169987477,0.5008712714998691,0.5013599918274314,0.5018491500359691,6.51,6.5098725,6.52222755,6.5344899000000005,6.5467033,6.55886775,6.57098325,6.583132728771416,6.595238409061773,6.607300290981196,6.619318374639445,6.633258609933562,6.64709350405121,6.660874527580622,6.674550209933563,6.688169221698268,6.701731562874739,6.715185762874739,6.728583292286504,6.742104331741141,6.755522382664258,6.768888915750486,6.782203931105862,6.795415958247837,6.812626241625635,6.8297018627922,6.846710111602262,6.863583680563174,6.880322569873674,6.896926779731574,6.913463618026077,6.92986577726085,6.946200565323264,6.962400674715163,6.978466105629793,6.994464183404868,7.010327600448066,7.026056356859034,7.041272818397496,7.056346864551342,7.07134580301288,7.086202326089803,7.100983741474419,7.115622741474419,7.130189633782111,7.1446171107051875,7.158972479935957,7.173255741474419,7.187399587628265,7.201471326089804,7.215403649166727,7.229263864551341,7.2430519722436495,7.256700664551342,7.270277849166726,7.283716218397496,7.297083079935957,7.310378433782112,7.3235349722436505,7.336620003012881,7.3496335260898045,7.362575541474419,7.375378741474419,7.388110433782112,7.400770618397496,7.413291987628265,7.4257424491667265,7.43812200301288,7.450430649166726,7.462601079935957,7.478509195482223,7.490539426413105,7.502435041959371,7.517993157505638,7.5297541576672895,7.545137273213556,7.556696350298284,7.5681881196907055,7.583221235236971,7.594511081552469,7.605733620175658,7.620416735721925,7.6314373512681914,7.64239065912215,7.656723774668417,7.6675424671377606,7.6782938519147965,7.688977928999525,7.698520768106728,7.707995095569157,7.717400557813281,7.7267371502874385,7.7360048683866305,7.745203707452125,7.7543336627710575,7.763394729576045,7.772386903044794,7.781310178299721,7.787682649955078,7.794054293598461,7.800372846708429,7.806638318538263,7.812902948838711,7.81911447318611,7.8253251465973905,7.831482703469355,7.837587152608789,7.843690736555816,7.849741187766639,7.855790763893613,7.861787196188017,7.867730493007694,7.873672899734714,7.879562145639812,7.885450491068052,7.891285664058815,7.895945387515717,7.900604384082023,7.9052179243793,7.909830547641377,7.914442235519342,7.91900844858887,7.923573727523945,7.928093519054284,7.911368614922268,7.894643800443307,7.877919846289246,7.861196736109475,7.8444736812692675,7.827751475995266,7.811030103688251,7.79430877662857,7.777588288577759,7.760868622686872,7.744148992145784,7.727430190268082,7.7107121999540205,7.693994235297967,7.677277089182254,7.660560744255277,7.643844415511392,7.627128895417886,7.610414166370265,7.593699444258892,7.576985521151731,7.5602723791903825,7.54355923515777,7.526846880737756,7.510135297817045,7.49342370406819,7.476712890805689,7.46000283966036,7.443292769192002,7.42658347035996,7.409874924538205,7.393167128279885,7.376459301453481,7.359752234473013,7.343045908350725,7.326339543838912,7.309633931028267,7.292929050671866,7.276224124405233,7.259519942008196,7.242816483973715,7.226112972820501,7.209410198029443,7.192708139832432,7.176006021631882,7.159304632621114,7.142603952770012,7.125903206365735,7.109203182324875,7.092503860354355,7.075804465627691,7.059105786795017,7.042407803299335,7.0257097412026885,7.009012388898463,6.992315725564771,6.97561897815491,6.958922934814661,6.942227574456271,6.925532124927587,6.908837374135345,6.892143300724939,6.875449133442631,6.858755659964095,6.842062858666862,6.8253699592000645,6.808677749015693,6.818129956222395,6.827536503810427,6.836897448224848,6.846212782774277,6.855482500720121,6.864706595276248,6.873885059608674,6.8830178868352485,6.892105070025342,6.901146602199538,6.912029180401473,6.922858058793312,6.933633548551168,6.944355642430658,6.955024333139074,6.965639613335086,6.97620147562844,6.986709912579675,6.997164916699825,7.0075664804501425,7.017914596241812,7.0282092564356775,7.042135973703959,7.055925284171491,7.069645297858412,7.083295985940236,7.096809238615471,7.110253168647065,7.123559643170851,7.1367967768957365,7.149964541271403,7.163062928103191,7.176023820694047,7.188915337391544,7.201737449805717,7.214422037735651,7.227037222372323,7.239582975456363,7.252059288385849,7.264398036361536,7.27666734432026,7.288867184143219,7.300997546991614,7.312990303400049,7.324913582115255,7.336767355148606,7.348551613420665,7.360266347794931,7.371843422976579,7.3833509724919795,7.3947889684849555,7.406157401574454,7.421385183827855,7.436434600059624,7.451394254924735,7.462347847971717,7.477039855780957,7.491641789091303,7.502318410137458,7.516652624594732,7.530896738045387,7.544962661799013,7.555292561897124,7.56917900642564,7.582975313789654,7.593027992278021,7.606556410908807,7.6199946643347705,7.629838187261898,7.643096806243678,7.656176885165997,7.669167018895715,7.678663360046524,7.688090142142729,7.697447116468668,7.706734272133479,7.715951598187098,7.725099083620313,7.734176717364826,7.743184488293312,7.752122385219489,7.760990396898196,7.769788512025473,7.778584886757242,7.784813590835148,7.790988203286468,7.797108712589908,7.803227442025918,7.809292031545582,7.815354822047558,7.821363451408013,7.827317923470961,7.833270566624301,7.839169015417553,7.845065615757673,7.850908000073107,7.8566961718088,7.862482464582993,7.868214507426243,7.873944651380513,7.87962052330828,7.885294476277372,7.890914134963544,7.895357559643377,7.899799224361741,7.904238906862825,7.908631965416231,7.9130230351423405,7.917367457994566,7.9217098712087,7.9260056144690765,7.930299327147941,7.934546346641209,7.9387913144787685,7.943034207150483,7.947230372700728,7.951424455769971,7.95557178813627,7.9597170166502424,7.963860117754296,7.967956433744233,7.972050614659122,7.976097986539794,7.980143201688722,7.984141583742033,7.988137787287565,7.9921317887161205,7.996078921986116,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.08550321370619,8.068439198343935,8.05137608614292,8.03431268865177,8.017250189196346,8.000188584608294,7.983126688965264,7.9660656831271135,7.949005563960829,7.931946328346812,7.914886794038867,7.897828138306886,7.880770358066227,7.863712273552681,7.846655059616065,7.829598713206415,7.81254323128693,7.79548743770488,7.77843250378325,7.761378426519531,7.7443240321972615,7.72727048976395,7.710217796251107,7.6931647803598455,7.676112608680429,7.659061278278109,7.642010786230939,7.624959964662986,7.607909976723532,7.590860819522917,7.573811327657561,7.556762661962453,7.539714819581032,7.5226677976693,7.505620434285966,7.4885738868846845,7.471528152654169,7.454482071983986,7.437436800055041,7.420392334088477,7.403347516787295,7.386303501076598,7.369260284209683,7.352217863452052,7.335175084886253,7.3181330981365615,7.301091900500233,7.284050340332278,7.267009565040973,7.249969571955043,7.232930358415154,7.215890776099394,7.198851969170051,7.181813934998846,7.1647755274965,7.147737888647926,7.130701015855604,7.113663765246625,7.096627276644274,7.079591547481487,7.062556575202756,7.045521219180926,7.028486616068212,7.011452763339136,6.994418522544661,6.977385028212371,6.9603522778465114,6.943319135160555,6.926286732572531,6.9092550676160975,6.892224137836084,6.875192810117405,6.858162213778859,6.841132346394257,6.824102076974308,6.8070725327637005,6.790043711364922,6.773014483899509,6.755985975552479,6.738958183954693,6.721931106747792,6.70490361815339,6.687876840326168,6.6708507709357185,6.653824286279243,6.636798506485734,6.619773429252428,6.602749052287073,6.5857242549382615,6.568700154351624,6.551676748262141,6.534652918059779,6.517629778897452,6.500607328537077,6.483584450396064,6.466562257648029,6.449540748081533,6.432519919495282,6.415498658291497,6.398478074724618,6.381458166619591,6.364437822373257,6.347418150292367,6.330399148227818,6.313379706557717,6.296360931653978,6.279342821393165,6.262325373661621,6.2453074817583545,6.228290249197683,6.211273673891225,6.194256651087762,6.177240282397077,6.160224565755781,6.1432083983496275,6.126192879896178,6.109178008356756,6.0921637817021175,6.075149099597942,6.058135058961755,6.041121657785357,6.024107798016673,6.007094574710679,5.990081985883235,5.973068935376101,5.956056516393521,5.939044726975136,5.922033565169677,5.905021937618641,5.888010934785332,5.871000554741895,5.853989705994657,5.836979477184065,5.819969866405414,5.802960871762857,5.78595140452217,5.768942550621607,5.751934308188103,5.734925590324087,5.7179174811720195,5.700909978881358,5.6839019983797465,5.666894622024825,5.649887847988315,5.632881674450475,5.6158750190433455,5.598868961475279,5.581863499948439,5.564857553893037,5.547852201258556,5.530847440268811,5.513842192141214,5.496837533076897,5.479833461321072,5.462829975127168,5.4458259983641115,5.428822604634532,5.411819792212905,5.394816486729407,5.377813760063192,5.360811610509542,5.343808965449353,5.326806895048392,5.309805397622493,5.292804471495397,5.27580304664871,5.258802190698447,5.241801901988563,5.2248011122264755,5.207800887338673,5.190801225689083,5.1738010607008444,5.156801456620578,5.139802411831941,5.122803924726198,5.105804931278381,5.08880649323217,5.071808608998228,5.0548102162433945,5.037812375054376,5.020815083860997,5.003817282012226,4.986820027947049,4.969823320114226,4.952827156969827,4.935830480367798,4.918834346289147,4.901838753208552,4.884842644639124,4.867847074936119,4.850852042592594,4.83385649277154,4.816861478211336,4.799866997423191,4.782873048925346,4.765878580340682,4.748884641992783,4.731891232417729,4.7148973008662285,4.697903896066073,4.680911016570955,4.663917613250505,4.646924733245228,4.629932375126215,4.612940537471311,4.595948173566691,4.57895632817956,4.561964999904859,4.5449731435944445,4.5279818024483385,4.5109909750780615,4.49399961795636,4.4770087727244245,4.460018438010443,4.443027571867859,4.426037214387094,4.409047364212793,4.392058019996019,4.375068142153158,4.358078768452631,4.3410898975616625,4.324100491457233,4.307111586376195,4.290123181001729,4.273134238863297,4.256145794673921,4.239157847132537,4.222170394944243,4.205182403961801,4.188194906614146,4.1712079016218455,4.154220356370822,4.137233301784626,4.120246736599093,4.103259629725517,4.086273010589488,4.069286877941915,4.052301230539622,4.03531503957907,4.018329332238224,4.001344107288708,3.984358337433785,3.9673730483711798,3.9503882388871223,3.9334028831841987,3.916418005487023,3.8994336045962403,3.882449679318172,3.8654652061038615,3.8484812069653898,3.8314976807232295,3.814513605309895,3.7975300012813866,3.7805468674721423,3.7635631832889627,3.746579967838614,3.7295972199693135,3.712614938534724,3.6956321051547696,3.678649736757456,3.6616678322099716,3.6446853745893573,3.627703379390759,3.610721845494712,3.5937397574284726,3.5767581292609028,3.5597769598857054,3.542796248201807,3.5258149809155586,3.508834169949579,3.4918538142157187,3.474872901854027,3.457892443376589,3.440912437708003,3.4239318744153855,3.406951762606605,3.389972101218839,3.3729928891942746,3.3560131182463406
